trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.005, 'e': 0.6018345923821126}",25,0,-69.32545115339104,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
185,False,"{'a': 0.005, 'e': 0.5978339822872982}",20,16,6.392320869994532,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.005, 'e': 0.5938184263740639}",25,0,-170.26826320353004,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
187,False,"{'a': 0.005, 'e': 0.5897880250310982}",25,0,-30.369286414466153,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
188,False,"{'a': 0.005, 'e': 0.5857428790182249}",20,0,8.513505909977779,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
189,False,"{'a': 0.005, 'e': 0.5816830894638835}",30,8,-27.58493994987607,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 0}",1
190,False,"{'a': 0.005, 'e': 0.5776087578626015}",20,0,-28.15160392291158,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
191,False,"{'a': 0.005, 'e': 0.5735199860724567}",25,7,-22.27496616421783,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
192,False,"{'a': 0.005, 'e': 0.5694168763125309}",25,9,-60.081369471856796,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
193,False,"{'a': 0.005, 'e': 0.5652995311603544}",25,11,26.024836693853203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.005, 'e': 0.5611680535493414}",20,0,-44.01217135919552,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
195,False,"{'a': 0.005, 'e': 0.5570225467662173}",20,0,-102.0632957608357,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
196,False,"{'a': 0.005, 'e': 0.5528631144484356}",25,3,-46.73657581662797,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 0}",1
197,False,"{'a': 0.005, 'e': 0.5486898605815875}",20,11,0.9801739831630571,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.005, 'e': 0.5445028894968026}",20,11,-7.441010397761869,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.005, 'e': 0.5403023058681398}",25,0,-12.061151400180593,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
200,False,"{'a': 0.005, 'e': 0.5360882147099707}",20,14,2.4038347928238273,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.005, 'e': 0.5318607213743555}",30,0,-102.14410601688455,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
202,False,"{'a': 0.005, 'e': 0.5276199315484067}",25,13,-21.90580851534393,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
203,False,"{'a': 0.005, 'e': 0.5233659512516495}",25,0,-38.27487397727136,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
204,False,"{'a': 0.005, 'e': 0.5190988868333698}",25,1,-10.895384776606496,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
205,False,"{'a': 0.005, 'e': 0.5148188449699553}",20,1,-66.36301168843502,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 2}",1
206,False,"{'a': 0.005, 'e': 0.5105259326622302}",20,0,-3.046251685774429,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
207,False,"{'a': 0.005, 'e': 0.5062202572327784}",25,0,-44.064912210398596,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
208,False,"{'a': 0.005, 'e': 0.5019019263232615}",25,4,-37.039886855517246,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 0}",1
209,False,"{'a': 0.005, 'e': 0.49757104789172696}",20,0,-104.32358401942902,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
210,False,"{'a': 0.005, 'e': 0.4932277302099105}",35,0,-117.88290275733648,"{0: 28, 1: 2, 2: 2, 3: 0, 4: 3}",0
211,False,"{'a': 0.005, 'e': 0.4888720818605275}",30,14,-25.056633649041988,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.005, 'e': 0.48450421173456026}",20,0,-56.87207360267836,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
213,False,"{'a': 0.005, 'e': 0.4801242290285341}",30,0,10.085851428392,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
214,False,"{'a': 0.005, 'e': 0.4757322432417888}",20,0,-14.888279817197535,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
215,False,"{'a': 0.005, 'e': 0.47132836417373997}",35,8,-23.935494360228013,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 1}",1
216,False,"{'a': 0.005, 'e': 0.4669127019211353}",20,6,-38.79677118710952,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
217,False,"{'a': 0.005, 'e': 0.4624853668753008}",25,14,-68.02001488889086,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
218,False,"{'a': 0.005, 'e': 0.45804646971938234}",20,9,8.97033028864216,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.005, 'e': 0.4535961214255773}",20,0,-16.337537270345162,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
220,False,"{'a': 0.005, 'e': 0.4491344332523616}",30,0,-36.5009941559038,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.005, 'e': 0.4446615167417068}",20,15,-34.498377686887835,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
222,False,"{'a': 0.005, 'e': 0.440177483716293}",30,12,29.036319978830754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.005, 'e': 0.4356824462767121}",25,0,-76.50024771254388,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
224,False,"{'a': 0.005, 'e': 0.4311765167986662}",20,0,3.7706642787854046,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
225,False,"{'a': 0.005, 'e': 0.42665980793015723}",20,0,-63.58160602158612,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
226,False,"{'a': 0.005, 'e': 0.42213243258867206}",20,0,-33.92616533900282,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
227,False,"{'a': 0.005, 'e': 0.41759450395835795}",20,5,22.830643952071522,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.005, 'e': 0.4130461354871949}",25,0,-47.91632898423957,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
229,False,"{'a': 0.005, 'e': 0.40848744088415717}",25,16,5.037718693279627,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.005, 'e': 0.40391853411637296}",20,3,6.429457738525283,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.3993395294062732}",30,12,-34.45821477223876,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
232,False,"{'a': 0.005, 'e': 0.39475054122873704}",20,6,-33.59852310662735,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
233,False,"{'a': 0.005, 'e': 0.3901516843082303}",25,7,29.45755660631358,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.005, 'e': 0.385543073615936}",20,8,24.033851630638967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.005, 'e': 0.38092482436688185}",20,8,-14.61476521136497,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
236,False,"{'a': 0.005, 'e': 0.37629705201705815}",25,0,-9.781029433497496,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
237,False,"{'a': 0.005, 'e': 0.371659872260533}",20,4,-27.347335578296754,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
238,False,"{'a': 0.005, 'e': 0.3670134010265584}",35,23,25.9149844930597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.005, 'e': 0.3623577544766736}",30,10,-120.16418647857701,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",1
240,False,"{'a': 0.005, 'e': 0.3576930490017995}",25,0,5.848622799317977,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
241,False,"{'a': 0.005, 'e': 0.3530194012193304}",30,12,15.733839750422048,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.005, 'e': 0.348336927970217}",20,13,15.671138907619081,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.005, 'e': 0.34364574631604705}",20,0,-21.754470863702604,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
244,False,"{'a': 0.005, 'e': 0.3389459735361172}",25,11,4.7329148996003845,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
245,False,"{'a': 0.005, 'e': 0.3342377271245026}",20,0,-49.40368238833531,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
246,False,"{'a': 0.005, 'e': 0.32952112478711787}",25,13,17.624506396237926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.005, 'e': 0.32479628443877623}",30,18,23.264774042376736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.005, 'e': 0.32006332420023986}",25,7,-3.680778377163672,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
249,False,"{'a': 0.005, 'e': 0.3153223623952687}",20,11,-9.099266534529187,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
250,False,"{'a': 0.005, 'e': 0.3105735175476604}",25,5,19.532552636777453,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.005, 'e': 0.30581690837828934}",20,14,-9.523820576668882,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.3010526538021365}",20,12,15.856984443275488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.005, 'e': 0.29628087292531874}",25,8,-23.528529038002805,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
254,False,"{'a': 0.005, 'e': 0.2915016850421088}",20,6,27.504461314364352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.005, 'e': 0.2867152096319555}",20,8,19.174485231545212,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.005, 'e': 0.2819215663564944}",25,0,5.766552435489248,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
257,False,"{'a': 0.005, 'e': 0.2771208750565576}",30,17,14.946304860485945,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.005, 'e': 0.272313255749178}",20,6,2.562322832110949,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
259,False,"{'a': 0.005, 'e': 0.26749882862458735}",20,6,13.512531620198882,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.005, 'e': 0.26267771404321355}",30,7,40.07239519225594,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.005, 'e': 0.2578500325326696}",25,14,19.219235325837936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.005, 'e': 0.25301590478474223}",30,12,20.678229883328022,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.005, 'e': 0.2481754516523729}",20,14,8.931529109671242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.005, 'e': 0.24332879414663827}",20,12,4.267531729523849,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.005, 'e': 0.23847605343372313}",20,0,6.653142782529965,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
266,False,"{'a': 0.005, 'e': 0.233617350831893}",35,18,13.45633177950575,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.005, 'e': 0.22875280780845939}",25,18,8.504008244441408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.005, 'e': 0.22388254597674498}",20,5,13.55086903299697,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.005, 'e': 0.2190066870930415}",20,0,27.77500083565948,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.005, 'e': 0.21412535305356747}",30,11,25.948883312208835,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.005, 'e': 0.20923866589141926}",20,2,4.567243528766024,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.005, 'e': 0.20434674777352183}",30,11,-7.937912716217586,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
273,False,"{'a': 0.005, 'e': 0.19944972099757285}",25,7,23.97312859869538,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.19454770798898718}",30,14,-6.065429979037853,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
275,False,"{'a': 0.005, 'e': 0.18964083129783424}",25,16,15.502429908232784,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.005, 'e': 0.1847292135957762}",20,14,10.140555439808313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.005, 'e': 0.17981297767299936}",20,11,4.538172646502247,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.005, 'e': 0.17489224643514614}",30,7,-10.740600261387993,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
279,False,"{'a': 0.005, 'e': 0.16996714290024081}",25,11,-15.51074347882308,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.005, 'e': 0.16503779019561562}",25,19,11.845097358504106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.16010431155483126}",25,12,-16.294112509407206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.005, 'e': 0.15516683031459658}",20,0,1.9083204845031814,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
283,False,"{'a': 0.005, 'e': 0.15022546991168584}",20,0,-9.192824276905153,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
284,False,"{'a': 0.005, 'e': 0.14528035387985133}",25,16,6.722456590810117,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.005, 'e': 0.14033160584673673}",30,16,27.21496413974285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.005, 'e': 0.13537934953078465}",20,2,33.02146287098275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.005, 'e': 0.13042370873814554}",30,8,-24.139541560534294,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
288,False,"{'a': 0.005, 'e': 0.12546480735958065}",20,13,-43.43573107308876,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
289,False,"{'a': 0.005, 'e': 0.12050276936736662}",20,12,14.886814825834962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.005, 'e': 0.11553771881219435}",25,18,12.83866141513568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.005, 'e': 0.11056977982006959}",25,14,20.463259669814153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.005, 'e': 0.10559907658920793}",30,6,36.83677331095569,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.005, 'e': 0.10062573338693173}",25,12,14.799483343512353,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.005, 'e': 0.09564987454656154}",20,6,10.293935771530917,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
295,False,"{'a': 0.005, 'e': 0.09067162446430968}",20,12,13.569074616305704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.08569110759616845}",30,18,-9.241319741510841,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
297,False,"{'a': 0.005, 'e': 0.08070844845480063}",20,7,11.781294011838702,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.005, 'e': 0.07572377160642477}",20,6,8.671174283769284,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.005, 'e': 0.0707372016677029}",25,15,16.27983868460609,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.06574886330262336}",20,6,26.834054345363995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.0607588812193859}",20,7,26.332289727620825,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.05576738016728224}",30,12,34.31408893115031,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.005, 'e': 0.05077448493357918}",25,11,23.07773834237136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.005, 'e': 0.04578032034039706}",20,15,12.020188879869957,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.005, 'e': 0.040785011241591035}",20,1,22.45530219171996,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.005, 'e': 0.03578868251962797}",30,19,19.559795019344353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.005, 'e': 0.03079145908246612}",20,12,6.437711038072499,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.025793465860430936}",25,14,20.551042712160125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.005, 'e': 0.020794827803092428}",20,9,22.21778126000683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.005, 'e': 0.01579566987614213}",25,15,17.090443161221753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.005, 'e': 0.010796117058267392}",20,11,16.44804516089693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.005, 'e': 0.005796294338028719}",30,16,26.95181367927546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,14,11.930471515880269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,5,34.88603832422534,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",35,18,25.811134839115294,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,13,28.915426168510265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,7,34.31987155203209,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,8,29.301253310992017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,9,32.83058614313515,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,11,25.98880564587223,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,11,26.28496352938942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,13,21.634728661686356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",35,23,23.8851777196333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",30,16,27.85693533997726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",20,10,19.451274093010777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,4,22.791258745655043,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,14,11.47521207239009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",30,15,29.224636557754412,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,0,34.987024765161706,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0.0, 'e': 0.0}",25,16,17.53502507654705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",30,18,20.116474861122583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,10,18.88484621179627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
