trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.85, 'e': 0.998}",30,0,-78.3925323487064,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
2,False,"{'a': 0.85, 'e': 0.996004}",20,0,-26.12846266516295,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
3,False,"{'a': 0.85, 'e': 0.994011992}",25,0,-213.76667825498347,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
4,False,"{'a': 0.85, 'e': 0.992023968016}",20,0,-181.7051882690672,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
5,False,"{'a': 0.85, 'e': 0.990039920079968}",20,0,-98.28489422736263,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
6,False,"{'a': 0.85, 'e': 0.9880598402398081}",20,0,-82.88437465470409,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.85, 'e': 0.9860837205593285}",30,0,-71.28695011136755,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
8,False,"{'a': 0.85, 'e': 0.9841115531182097}",30,0,-184.11829023087435,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 4}",0
9,False,"{'a': 0.85, 'e': 0.9821433300119734}",35,0,-142.61148396171615,"{0: 24, 1: 2, 2: 6, 3: 1, 4: 2}",0
10,False,"{'a': 0.85, 'e': 0.9801790433519494}",20,0,-74.59538473714002,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
11,False,"{'a': 0.85, 'e': 0.9782186852652455}",30,0,-100.41042485660776,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
12,False,"{'a': 0.85, 'e': 0.976262247894715}",20,0,-84.90415520708376,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
13,False,"{'a': 0.85, 'e': 0.9743097233989256}",20,0,-165.7523049130035,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
14,False,"{'a': 0.85, 'e': 0.9723611039521277}",20,0,-169.96231367371126,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
15,False,"{'a': 0.85, 'e': 0.9704163817442235}",25,0,-116.5524078555592,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
16,False,"{'a': 0.85, 'e': 0.9684755489807351}",20,0,-119.48388788704544,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
17,False,"{'a': 0.85, 'e': 0.9665385978827735}",30,0,-260.96973749683883,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 6}",0
18,False,"{'a': 0.85, 'e': 0.964605520687008}",20,6,-95.2698889488131,"{0: 6, 1: 3, 2: 3, 3: 1, 4: 1}",1
19,False,"{'a': 0.85, 'e': 0.962676309645634}",25,0,-173.24902080074037,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
20,False,"{'a': 0.85, 'e': 0.9607509570263427}",25,0,-32.011045345826744,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
21,False,"{'a': 0.85, 'e': 0.95882945511229}",25,11,-53.03572790197294,"{0: 7, 1: 3, 2: 3, 3: 1, 4: 0}",1
22,False,"{'a': 0.85, 'e': 0.9569117962020655}",25,0,-96.19166158279663,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
23,False,"{'a': 0.85, 'e': 0.9549979726096613}",20,14,2.166269257308354,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,False,"{'a': 0.85, 'e': 0.953087976664442}",20,0,-149.97238183185019,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
25,False,"{'a': 0.85, 'e': 0.9511818007111131}",20,0,-116.51465510044648,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
26,False,"{'a': 0.85, 'e': 0.9492794371096909}",20,0,-115.7595912231381,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
27,False,"{'a': 0.85, 'e': 0.9473808782354715}",25,0,-54.84851536048901,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
28,False,"{'a': 0.85, 'e': 0.9454861164790005}",30,0,-177.98246785003258,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
29,False,"{'a': 0.85, 'e': 0.9435951442460425}",20,0,-38.438756927866045,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
30,False,"{'a': 0.85, 'e': 0.9417079539575505}",25,0,-161.64635016179957,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
31,False,"{'a': 0.85, 'e': 0.9398245380496354}",20,0,-122.95312662408493,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
32,False,"{'a': 0.85, 'e': 0.9379448889735361}",25,0,-49.70645203056551,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
33,False,"{'a': 0.85, 'e': 0.9360689991955891}",25,0,-146.26928240645134,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
34,False,"{'a': 0.85, 'e': 0.9341968611971978}",25,0,-295.7219412929363,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 6}",0
35,False,"{'a': 0.85, 'e': 0.9323284674748035}",35,0,-202.43431728728277,"{0: 18, 1: 5, 2: 8, 3: 2, 4: 2}",0
36,False,"{'a': 0.85, 'e': 0.9304638105398538}",25,0,-216.5235421859581,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
37,False,"{'a': 0.85, 'e': 0.9286028829187741}",30,1,-87.71853689031627,"{0: 19, 1: 3, 2: 4, 3: 3, 4: 0}",1
38,False,"{'a': 0.85, 'e': 0.9267456771529365}",30,0,-211.45149262180692,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
39,False,"{'a': 0.85, 'e': 0.9248921857986306}",25,0,-133.85006101484407,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
40,False,"{'a': 0.85, 'e': 0.9230424014270334}",30,11,-91.1733213102963,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 1}",1
41,False,"{'a': 0.85, 'e': 0.9211963166241793}",25,0,-100.37389109260272,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
42,False,"{'a': 0.85, 'e': 0.919353923990931}",20,0,-87.23776375791664,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
43,False,"{'a': 0.85, 'e': 0.9175152161429492}",20,0,-171.55649295565976,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
44,False,"{'a': 0.85, 'e': 0.9156801857106632}",20,0,-91.09332652744364,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
45,False,"{'a': 0.85, 'e': 0.9138488253392419}",25,0,-108.8249005844771,"{0: 14, 1: 4, 2: 3, 3: 4, 4: 0}",0
46,False,"{'a': 0.85, 'e': 0.9120211276885635}",20,0,-192.52608504247453,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
47,False,"{'a': 0.85, 'e': 0.9101970854331863}",20,0,-118.32989955857374,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
48,False,"{'a': 0.85, 'e': 0.9083766912623199}",25,1,-36.15855515875335,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
49,False,"{'a': 0.85, 'e': 0.9065599378797953}",20,0,-107.14861613010328,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
50,False,"{'a': 0.85, 'e': 0.9047468180040357}",20,0,-90.12469795237644,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
51,False,"{'a': 0.85, 'e': 0.9029373243680276}",35,0,-273.9502114855172,"{0: 17, 1: 3, 2: 8, 3: 4, 4: 3}",0
52,False,"{'a': 0.85, 'e': 0.9011314497192916}",20,0,-83.93898964683515,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
53,False,"{'a': 0.85, 'e': 0.899329186819853}",20,9,-73.7988499768746,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 1}",1
54,False,"{'a': 0.85, 'e': 0.8975305284462133}",35,0,-156.71364724970988,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
55,False,"{'a': 0.85, 'e': 0.8957354673893209}",25,0,-129.8603100753867,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 1}",0
56,False,"{'a': 0.85, 'e': 0.8939439964545421}",20,9,-78.65530228307587,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 1}",1
57,False,"{'a': 0.85, 'e': 0.8921561084616331}",20,0,-49.11625143698767,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
58,False,"{'a': 0.85, 'e': 0.8903717962447099}",20,0,-110.20243988021491,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
59,False,"{'a': 0.85, 'e': 0.8885910526522204}",25,11,-105.68954730637024,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
60,False,"{'a': 0.85, 'e': 0.886813870546916}",25,0,-60.2387532104698,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
61,False,"{'a': 0.85, 'e': 0.8850402428058222}",20,0,-35.040594862744975,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
62,False,"{'a': 0.85, 'e': 0.8832701623202105}",20,0,-70.27530937920164,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
63,False,"{'a': 0.85, 'e': 0.8815036219955701}",30,0,-194.88719167201853,"{0: 20, 1: 3, 2: 2, 3: 1, 4: 4}",0
64,False,"{'a': 0.85, 'e': 0.8797406147515789}",20,0,-107.82625206726044,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
65,False,"{'a': 0.85, 'e': 0.8779811335220757}",25,0,-94.09599075994991,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
66,False,"{'a': 0.85, 'e': 0.8762251712550316}",25,0,-77.58231863800172,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
67,False,"{'a': 0.85, 'e': 0.8744727209125216}",20,0,-80.74064007680367,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
68,False,"{'a': 0.85, 'e': 0.8727237754706965}",20,6,-125.80899168666662,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 2}",1
69,False,"{'a': 0.85, 'e': 0.8709783279197552}",25,1,-117.02886285953988,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 2}",1
70,False,"{'a': 0.85, 'e': 0.8692363712639156}",25,0,-172.43320335761342,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
71,False,"{'a': 0.85, 'e': 0.8674978985213878}",20,14,-1.2155767191711737,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.85, 'e': 0.865762902724345}",20,0,-58.78496620806045,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
73,False,"{'a': 0.85, 'e': 0.8640313769188963}",25,0,-259.5002217380944,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 5}",0
74,False,"{'a': 0.85, 'e': 0.8623033141650586}",20,7,-23.649532994583684,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.85, 'e': 0.8605787075367284}",20,0,-134.2952700298166,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
76,False,"{'a': 0.85, 'e': 0.8588575501216549}",20,0,-36.66390407027261,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
77,False,"{'a': 0.85, 'e': 0.8571398350214117}",30,0,-149.72675527677336,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
78,False,"{'a': 0.85, 'e': 0.8554255553513688}",20,0,-51.48050469903954,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
79,False,"{'a': 0.85, 'e': 0.8537147042406661}",20,0,-55.52549110256467,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
80,False,"{'a': 0.85, 'e': 0.8520072748321847}",30,13,-10.791237249468892,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
81,False,"{'a': 0.85, 'e': 0.8503032602825203}",20,0,-90.89130787152526,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
82,False,"{'a': 0.85, 'e': 0.8486026537619553}",35,0,-190.6205295360348,"{0: 23, 1: 2, 2: 5, 3: 2, 4: 3}",0
83,False,"{'a': 0.85, 'e': 0.8469054484544314}",20,0,-80.49431753555832,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
84,False,"{'a': 0.85, 'e': 0.8452116375575225}",30,0,-101.67597119362831,"{0: 23, 1: 1, 2: 2, 3: 3, 4: 1}",0
85,False,"{'a': 0.85, 'e': 0.8435212142824074}",25,0,-177.8357068426731,"{0: 11, 1: 2, 2: 10, 3: 0, 4: 2}",0
86,False,"{'a': 0.85, 'e': 0.8418341718538427}",20,0,-106.65842311443004,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
87,False,"{'a': 0.85, 'e': 0.840150503510135}",20,0,-142.38159623232482,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
88,False,"{'a': 0.85, 'e': 0.8384702025031148}",20,0,-27.371229758367917,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
89,False,"{'a': 0.85, 'e': 0.8367932620981084}",20,0,-139.37765320474705,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
90,False,"{'a': 0.85, 'e': 0.8351196755739123}",30,0,-188.35577234018058,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 4}",0
91,False,"{'a': 0.85, 'e': 0.8334494362227645}",25,0,-111.59667792735304,"{0: 13, 1: 2, 2: 8, 3: 2, 4: 0}",0
92,False,"{'a': 0.85, 'e': 0.8317825373503189}",20,0,-101.29597468382046,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
93,False,"{'a': 0.85, 'e': 0.8301189722756183}",20,0,-124.64345048872399,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
94,False,"{'a': 0.85, 'e': 0.828458734331067}",30,0,-255.5911080044241,"{0: 18, 1: 0, 2: 5, 3: 3, 4: 4}",0
95,False,"{'a': 0.85, 'e': 0.8268018168624048}",30,0,-107.84183667126682,"{0: 19, 1: 2, 2: 6, 3: 3, 4: 0}",0
96,False,"{'a': 0.85, 'e': 0.82514821322868}",20,0,-117.21569114530136,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
97,False,"{'a': 0.85, 'e': 0.8234979168022227}",25,0,-52.234072447741276,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
98,False,"{'a': 0.85, 'e': 0.8218509209686182}",30,0,-235.85899002999167,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 5}",0
99,False,"{'a': 0.85, 'e': 0.820207219126681}",20,0,-109.55109046559352,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
100,False,"{'a': 0.85, 'e': 0.8185668046884277}",20,0,-74.3505253756589,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
101,False,"{'a': 0.85, 'e': 0.8169296710790508}",20,0,-74.42075303696406,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
102,False,"{'a': 0.85, 'e': 0.8152958117368927}",25,0,-108.6921575514213,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
103,False,"{'a': 0.85, 'e': 0.8136652201134189}",20,0,0.8982062565616612,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
104,False,"{'a': 0.85, 'e': 0.8120378896731921}",30,0,-187.95856072801067,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
105,False,"{'a': 0.85, 'e': 0.8104138138938457}",20,0,-92.76118081795914,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
106,False,"{'a': 0.85, 'e': 0.808792986266058}",25,0,-99.6917966129958,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
107,False,"{'a': 0.85, 'e': 0.8071754002935259}",25,0,-146.21342921182043,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
108,False,"{'a': 0.85, 'e': 0.8055610494929388}",30,0,-109.3259843923003,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
109,False,"{'a': 0.85, 'e': 0.803949927393953}",25,0,-99.77780834708585,"{0: 14, 1: 7, 2: 2, 3: 1, 4: 1}",0
110,False,"{'a': 0.85, 'e': 0.8023420275391651}",25,0,-178.60625335672813,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
111,False,"{'a': 0.85, 'e': 0.8007373434840868}",25,0,-85.86600835503911,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
112,False,"{'a': 0.85, 'e': 0.7991358687971185}",25,0,-164.03332548158176,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
113,False,"{'a': 0.85, 'e': 0.7975375970595243}",20,0,-68.32769678081527,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
114,False,"{'a': 0.85, 'e': 0.7959425218654053}",20,0,-131.53309192377486,"{0: 11, 1: 4, 2: 1, 3: 2, 4: 2}",0
115,False,"{'a': 0.85, 'e': 0.7943506368216744}",20,0,-57.3137247626268,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
116,False,"{'a': 0.85, 'e': 0.7927619355480311}",20,0,-36.79286280632725,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
117,False,"{'a': 0.85, 'e': 0.7911764116769351}",25,0,-53.42568619407389,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
118,False,"{'a': 0.85, 'e': 0.7895940588535811}",20,2,-32.346138880878435,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
119,False,"{'a': 0.85, 'e': 0.788014870735874}",25,0,-173.148999902082,"{0: 14, 1: 5, 2: 1, 3: 2, 4: 3}",0
120,False,"{'a': 0.85, 'e': 0.7864388409944022}",25,0,-37.38288970598853,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
121,False,"{'a': 0.85, 'e': 0.7848659633124134}",20,0,-67.253851965543,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
122,False,"{'a': 0.85, 'e': 0.7832962313857886}",25,0,-33.991874238562936,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
123,False,"{'a': 0.85, 'e': 0.7817296389230171}",30,0,-54.581599174422465,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
124,False,"{'a': 0.85, 'e': 0.780166179645171}",25,0,-139.0174978590058,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
125,False,"{'a': 0.85, 'e': 0.7786058472858807}",25,0,-94.88219543557044,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
126,False,"{'a': 0.85, 'e': 0.7770486355913089}",20,0,-17.955753845814108,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
127,False,"{'a': 0.85, 'e': 0.7754945383201263}",30,0,-183.8409228574077,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
128,False,"{'a': 0.85, 'e': 0.7739435492434861}",20,0,-45.024962973449874,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
129,False,"{'a': 0.85, 'e': 0.772395662144999}",30,0,-239.9829630225236,"{0: 15, 1: 0, 2: 10, 3: 2, 4: 3}",0
130,False,"{'a': 0.85, 'e': 0.770850870820709}",25,0,-69.29656689438714,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
131,False,"{'a': 0.85, 'e': 0.7693091690790677}",20,5,-60.927075281506745,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
132,False,"{'a': 0.85, 'e': 0.7677705507409095}",25,0,-40.95321710185221,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
133,False,"{'a': 0.85, 'e': 0.7662350096394277}",30,0,-162.55077660940267,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
134,False,"{'a': 0.85, 'e': 0.7647025396201488}",20,0,-122.49544069099986,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
135,False,"{'a': 0.85, 'e': 0.7631731345409085}",30,0,-116.06344291291815,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
136,False,"{'a': 0.85, 'e': 0.7616467882718267}",25,0,-66.5574830769689,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
137,False,"{'a': 0.85, 'e': 0.7601234946952831}",25,0,-92.3793502908159,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
138,False,"{'a': 0.85, 'e': 0.7586032477058925}",30,11,-106.89108610842018,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 2}",1
139,False,"{'a': 0.85, 'e': 0.7570860412104807}",20,0,-87.00086126676952,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
140,False,"{'a': 0.85, 'e': 0.7555718691280597}",35,0,-78.89241014589612,"{0: 26, 1: 4, 2: 3, 3: 1, 4: 1}",0
141,False,"{'a': 0.85, 'e': 0.7540607253898036}",20,0,-26.439638439851656,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
142,False,"{'a': 0.85, 'e': 0.752552603939024}",20,0,-121.44150458520258,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
143,False,"{'a': 0.85, 'e': 0.751047498731146}",25,0,-141.8804816708743,"{0: 15, 1: 2, 2: 3, 3: 4, 4: 1}",0
144,False,"{'a': 0.85, 'e': 0.7495454037336836}",20,0,-111.4089055259611,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
145,False,"{'a': 0.85, 'e': 0.7480463129262163}",20,0,-79.3145424213545,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
146,False,"{'a': 0.85, 'e': 0.7465502203003639}",20,0,-23.626760406020264,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
147,False,"{'a': 0.85, 'e': 0.7450571198597631}",30,2,-95.91112563506869,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 1}",1
148,False,"{'a': 0.85, 'e': 0.7435670056200436}",30,0,-73.98887059786306,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
149,False,"{'a': 0.85, 'e': 0.7420798716088035}",30,11,-9.905582580457118,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
150,False,"{'a': 0.85, 'e': 0.7405957118655859}",20,1,-0.247716123983988,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.85, 'e': 0.7391145204418548}",20,0,-63.79598068718191,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
152,False,"{'a': 0.85, 'e': 0.737636291400971}",20,0,-151.53387981370395,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
153,False,"{'a': 0.85, 'e': 0.7361610188181691}",20,0,-174.15707117867365,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
154,False,"{'a': 0.85, 'e': 0.7346886967805327}",35,0,-78.89788664425123,"{0: 27, 1: 2, 2: 4, 3: 1, 4: 1}",0
155,False,"{'a': 0.85, 'e': 0.7332193193869716}",20,0,-124.96015573700502,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
156,False,"{'a': 0.85, 'e': 0.7317528807481977}",20,0,-26.379940491817568,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
157,False,"{'a': 0.85, 'e': 0.7302893749867013}",20,0,-61.99786035089763,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
158,False,"{'a': 0.85, 'e': 0.7288287962367279}",30,0,-74.60076191056916,"{0: 23, 1: 3, 2: 1, 3: 2, 4: 1}",0
159,False,"{'a': 0.85, 'e': 0.7273711386442545}",20,0,-94.16832595747377,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
160,False,"{'a': 0.85, 'e': 0.7259163963669659}",30,0,-50.136357218550145,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
161,False,"{'a': 0.85, 'e': 0.7244645635742321}",30,0,-62.75602870203176,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
162,False,"{'a': 0.85, 'e': 0.7230156344470835}",20,0,-34.88582772273616,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
163,False,"{'a': 0.85, 'e': 0.7215696031781894}",35,5,-21.073678789855382,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",1
164,False,"{'a': 0.85, 'e': 0.720126463971833}",20,0,-141.37516018259467,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
165,False,"{'a': 0.85, 'e': 0.7186862110438893}",25,0,-93.03961152532455,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
166,False,"{'a': 0.85, 'e': 0.7172488386218016}",25,0,-123.23538376241136,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
167,False,"{'a': 0.85, 'e': 0.715814340944558}",25,12,-1.4663381747074276,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
168,False,"{'a': 0.85, 'e': 0.7143827122626688}",20,0,-53.70175294856992,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
169,False,"{'a': 0.85, 'e': 0.7129539468381435}",30,21,-7.99190514396928,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.85, 'e': 0.7115280389444671}",25,0,-108.51656609177361,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
171,False,"{'a': 0.85, 'e': 0.7101049828665783}",30,0,-134.8984516624539,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 2}",0
172,False,"{'a': 0.85, 'e': 0.7086847729008451}",20,3,-110.02637437618644,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 2}",1
173,False,"{'a': 0.85, 'e': 0.7072674033550435}",20,0,-118.21151616578591,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
174,False,"{'a': 0.85, 'e': 0.7058528685483333}",25,0,-6.336177621176869,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
175,False,"{'a': 0.85, 'e': 0.7044411628112367}",25,0,-118.93181791722944,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
176,False,"{'a': 0.85, 'e': 0.7030322804856142}",25,0,-62.20840875735517,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
177,False,"{'a': 0.85, 'e': 0.7016262159246429}",20,0,-48.40721005133207,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
178,False,"{'a': 0.85, 'e': 0.7002229634927937}",20,0,14.47914470896162,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
179,False,"{'a': 0.85, 'e': 0.698822517565808}",25,0,-46.25938050682438,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
180,False,"{'a': 0.85, 'e': 0.6974248725306764}",30,13,-118.07227076065294,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 2}",1
181,False,"{'a': 0.85, 'e': 0.6960300227856151}",25,0,-24.292344441233386,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
182,False,"{'a': 0.85, 'e': 0.6946379627400439}",20,0,-25.637673533708355,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
183,False,"{'a': 0.85, 'e': 0.6932486868145638}",25,0,-23.352684174143707,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
184,False,"{'a': 0.85, 'e': 0.6918621894409347}",35,0,-19.32769366662438,"{0: 31, 1: 0, 2: 2, 3: 2, 4: 0}",0
